-6,-16.8,-47,4.6,-609.3
-6,-16.8,-46,4.5,-606.3
-6.1,-16.4,-46,4.4,-603.6
-6.1,-16.4,-45,4.4,-601
-6.2,-16.4,-44,4.3,-598.7
-6.2,-16,-43,4.2,-596.6
-6.3,-16,-42,4.1,-594.8
-6.3,-16,-41,4.1,-593.2
-6.4,-15.6,-40,4,-591.9
-6.4,-15.6,-39,3.9,-590.7
-6.5,-15.6,-38,3.8,-589.8
-6.5,-15.2,-37,3.8,-589.2
-6.5,-15.2,-35,3.7,-588.7
-6.6,-14.8,-34,3.6,-588.4
-6.6,-14.8,-32,3.5,-588.2
-6.6,-14.4,-31,3.5,-588.2
-6.7,-14.4,-29,3.4,-588.3
-6.7,-14,-27,3.3,-588.5
-6.7,-13.6,-26,3.2,-588.8
-6.7,-13.6,-24,3.1,-589.1
-6.8,-13.2,-22,3.1,-589.4
-6.8,-13.2,-21,3,-589.7
-6.8,-12.8,-19,2.9,-589.9
-6.9,-12.4,-17,2.8,-590.2
-6.9,-12.4,-15,2.7,-590.3
-6.9,-12,-14,2.7,-590.4
-7,-12,-12,2.6,-590.4
-7,-11.6,-10,2.5,-590.3
-7,-11.6,-9,2.4,-590
-7,-11.2,-7,2.3,-589.7
-7.1,-10.8,-5,2.3,-589.2
-7.1,-10.8,-3,2.2,-588.6
-7.1,-10.4,-1,2.1,-588
-7.2,-10,1,2,-587.2
-7.2,-10,3,1.9,-586.3
-7.2,-9.6,5,1.9,-585.4
-7.3,-9.2,7,1.8,-584.3
-7.3,-9.2,9,1.7,-583.2
-7.4,-8.8,10,1.6,-582.1
-7.4,-8.4,12,1.5,-580.9
-7.5,-8.4,14,1.5,-579.6
-7.5,-8,16,1.4,-578.3
-7.5,-7.6,18,1.3,-577
-7.6,-7.6,20,1.2,-575.6
-7.6,-7.2,22,1.1,-574.3
-7.7,-7.2,24,1,-573
-7.7,-6.8,26,1,-571.7
-7.7,-6.4,28,0.9,-570.4
-7.8,-6.4,30,0.8,-569.2
-7.8,-6,32,0.7,-568
-7.8,-5.6,34,0.6,-566.8
-7.9,-5.2,36,0.5,-565.6
-7.9,-5.2,38,0.5,-564.5
-8,-4.8,40,0.4,-563.5
-8,-4.8,42,0.3,-562.5
-8,-4.4,44,0.2,-561.5
