0,-63.435
0,0
0,-63.435
0,-63.435
35.264,-65.905
35.264,-65.905
0,-63.435
0,0
0,-63.435
35.264,-65.905
35.264,-65.905
0,0
26.565,0
35.264,-65.905
0,-63.435
35.264,-65.905
35.264,-65.905
35.264,-65.905
35.264,-65.905
0,-63.435
0,-63.435
35.264,-65.905
35.264,-65.905
0,-63.435
35.264,-65.905
35.264,-65.905
0,-63.435
35.264,-65.905
0,-63.435
0,-63.435
35.264,-65.905
0,-63.435
0,-63.435
0,-63.435
0,-63.435
0,-63.435
0,-63.435
0,-63.435
0,-63.435
0,-63.435
